repeat,pr_focused_extra,roc_focused_extra,top5_precision_focused_extra,pr_strict_history,roc_strict_history,top5_precision_strict_history,pr_target_history_sensitivity,roc_target_history_sensitivity,top5_precision_target_history_sensitivity
337,0.2591529949075658,0.6757097543059079,0.35856573705179284,0.27925132716523676,0.6880529135654823,0.3944223107569721,0.2827535428996291,0.6875635625463605,0.4063745019920319
338,0.22367005295871212,0.6625460851496866,0.3092369477911647,0.23926696714928244,0.6754523524083937,0.34236947791164657,0.2468123480351412,0.6755575112811685,0.35843373493975905
339,0.2382576579592815,0.6786830577284759,0.33567134268537074,0.2647556786174927,0.6924791967170931,0.38276553106212424,0.27362661162624974,0.6917743730097723,0.39579158316633267
340,0.2139996407819505,0.6649808272112997,0.30251256281407035,0.23182955988789708,0.6765535408850694,0.3256281407035176,0.23845880356138544,0.6764451510875503,0.3256281407035176
341,0.2572015782099062,0.6720800766380755,0.354,0.27673569286463107,0.6848541221758498,0.405,0.2844415613378967,0.6857424093948989,0.41
342,0.2339519660510197,0.6769759553881936,0.32293762575452717,0.253903354987572,0.6908879196666393,0.35110663983903423,0.2617432083551248,0.6905169680013756,0.37122736418511065
343,0.25289011180525955,0.675635560950066,0.36609829488465395,0.27377022254865807,0.6907879276274225,0.39618856569709127,0.2826523343312018,0.6907265403208993,0.4112337011033099
344,0.23646086765952073,0.6791182211478937,0.33805668016194335,0.2527364775597197,0.6901242092419766,0.3532388663967611,0.2580038987876173,0.6897995195219564,0.36639676113360325
345,0.2501516932938236,0.678322347570448,0.3336653386454183,0.2676488159948345,0.6889191887870462,0.3655378486055777,0.26741013636456656,0.6880413826653476,0.37350597609561753
346,0.24893878496243252,0.687095610999958,0.33869346733668343,0.26491401951785415,0.698153319897475,0.3758793969849246,0.26725543128937596,0.6985276100219651,0.3748743718592965
347,0.24998471335446615,0.6864386752376008,0.3475247524752475,0.27047873371038217,0.6992263907883802,0.3821782178217822,0.2719356019314495,0.6983892591679697,0.3900990099009901
348,0.23723212321645482,0.6776467918554385,0.3319919517102616,0.25950037837029,0.6908056580801814,0.3591549295774648,0.2634876769812715,0.6907206963129766,0.36519114688128773
349,0.2507244364221202,0.6844854772818298,0.3510531594784353,0.2616587296765982,0.6938794460678614,0.3630892678034102,0.26862763501329284,0.6937283467198626,0.38515546639919757
350,0.24616709622821595,0.6760180671927083,0.3403193612774451,0.2626971205306788,0.6844046485943664,0.3812375249500998,0.2692978467600738,0.684784714852414,0.3912175648702595
351,0.2376031184823767,0.673842016086909,0.3409316154608523,0.2523463134508998,0.6862601315740304,0.3557978196233895,0.2607461974707918,0.6867991460478451,0.3676907829534192
352,0.242271826246388,0.6780575284684672,0.3460764587525151,0.26337467947069215,0.6908512869994238,0.37122736418511065,0.26749059099291966,0.6893017217086259,0.3732394366197183
353,0.24449746157009417,0.6715771994059256,0.33466533466533466,0.2566012919859465,0.6819011242921948,0.3436563436563437,0.2619006148112346,0.6815616760536981,0.3706293706293706
354,0.24188071918204648,0.6820421801838152,0.350253807106599,0.26046097408940827,0.6974718866866787,0.36446700507614216,0.26622017969982187,0.6976039294407326,0.3868020304568528
355,0.22637141483053233,0.6765119503540105,0.32326283987915405,0.24465468789552763,0.6895603027920509,0.3544813695871098,0.2535865076243698,0.6898860613079485,0.35246727089627394
356,0.24232599432452007,0.6724908869964095,0.34331337325349304,0.26259596870945523,0.6824224125758447,0.37524950099800397,0.2712612418008298,0.6834513934937301,0.39421157684630737
357,0.24597045471556214,0.672300004278721,0.349,0.2573195195848298,0.6835076814733017,0.361,0.2625882276635817,0.6837142914815963,0.385
358,0.252583116277868,0.6792463246428478,0.34465534465534464,0.2691774646407791,0.6922096396771694,0.37162837162837165,0.2698643781205279,0.6912634971179366,0.37162837162837165
359,0.24245243267401284,0.6794190334446147,0.3286852589641434,0.25710022794464465,0.6898868480558535,0.3565737051792829,0.26233689355464346,0.6899374353329448,0.3804780876494024
360,0.2325394986550716,0.6697248389266723,0.32663316582914576,0.2453088187022152,0.6760530576436616,0.33768844221105526,0.24863113637076542,0.677255243995079,0.342713567839196
361,0.2504789802712834,0.6768694558132344,0.35822401614530774,0.27426451622818565,0.6890094264438389,0.39152371342078707,0.2769505322012991,0.6889784636534426,0.3955600403632694
362,0.23181106207667818,0.6765075913226607,0.3085427135678392,0.252332360755354,0.6899793530580172,0.3407035175879397,0.2583614497137644,0.6903519779000324,0.3487437185929648
363,0.24935548460854792,0.673306782050623,0.3521695257315843,0.268529343357378,0.6831977314838611,0.38244197780020184,0.26753493823880564,0.6825397881690242,0.3874873864783047
364,0.24030485095217152,0.6721283856039548,0.3336673346693387,0.2598723713063271,0.685168615080052,0.3697394789579158,0.2633153475862804,0.6846207799756701,0.38276553106212424
365,0.247645880207159,0.675931770004904,0.359,0.268312065692282,0.6896334742875445,0.392,0.27227731928879767,0.6889041083626533,0.402
366,0.24372274998718144,0.6676748125823824,0.3496993987975952,0.2561914184829424,0.6772415826100107,0.35971943887775554,0.25562348306996957,0.6769328950655278,0.37675350701402804
367,0.25916997943442377,0.6808438133280659,0.381330685203575,0.2779894632404172,0.6927425762131554,0.41112214498510424,0.2848655700406757,0.691899128678972,0.4200595829195631
368,0.2472496487141745,0.6774822237090133,0.3413654618473896,0.2665258718637339,0.6902856791277682,0.36947791164658633,0.2711101687595513,0.6898957124927446,0.38353413654618473
369,0.24053303062258474,0.676585571294885,0.3417593528816987,0.25635135342898685,0.6857536228152412,0.3640040444893832,0.2620258454910774,0.6859200110338051,0.3751263902932255
370,0.26000347836863547,0.6832293321518468,0.35577889447236183,0.27963230438162406,0.6943502685361677,0.3879396984924623,0.2818668932578193,0.6946478894551457,0.4
371,0.25883470984298035,0.6858257960880088,0.36153071500503525,0.2769334125430739,0.7006052260469495,0.40181268882175225,0.2809531974373547,0.6996770434551698,0.40181268882175225
372,0.2449568899249232,0.680054391561199,0.33198789101917253,0.2679624453317171,0.6953598233940078,0.36730575176589303,0.2695306877573542,0.6945078991704754,0.3763874873864783
373,0.22983851865469168,0.6699532240795154,0.321,0.24793731703133318,0.6832693989084396,0.349,0.2506562356306433,0.6822086038603885,0.353
374,0.24433559995575543,0.6741481964587989,0.34472361809045227,0.26722533567786294,0.687035854546393,0.3688442211055276,0.2768504789517562,0.688146695445873,0.3798994974874372
375,0.2418581424819246,0.6787188031633966,0.3440643863179074,0.26028565930408043,0.6917731242557379,0.3682092555331992,0.26678889505416664,0.6911026768770284,0.38028169014084506
376,0.24663479754287293,0.6787316264059968,0.3459621136590229,0.26829116155787097,0.6931943297448426,0.38384845463609174,0.2728836212086117,0.6926103357565977,0.386839481555334
377,0.2410996100365268,0.6707391963132574,0.3453815261044177,0.2547438125992721,0.6823120182843848,0.3684738955823293,0.26194543294918576,0.6819148943204203,0.3684738955823293
378,0.23863956811904208,0.6740257899770333,0.34441087613293053,0.25237838264920714,0.6855627453396609,0.35850956696878145,0.25591810886742616,0.6861963409365597,0.3635448136958711
379,0.23903242033218997,0.6703590731707689,0.3319796954314721,0.2601165077769329,0.6818508053808797,0.37055837563451777,0.26960053985515126,0.6819506632242645,0.3786802030456853
380,0.2432563695929289,0.6715741210395358,0.3453815261044177,0.26149158286926866,0.6822763109021851,0.3755020080321285,0.2657874368186451,0.6817696081172293,0.3855421686746988
381,0.23480773716093922,0.6839934879691199,0.31995987963891676,0.246827776376166,0.6918956415613129,0.33600802407221664,0.26203331471186875,0.6937877933138205,0.36710130391173523
382,0.25669885957485544,0.6801066481074727,0.35606820461384153,0.2762704762075956,0.6911452176120205,0.3921765295887663,0.2816571499586011,0.6906641973944149,0.4002006018054162
383,0.2524748930328502,0.6892202358149687,0.36217303822937624,0.2722326686171173,0.7037217633806583,0.39738430583501005,0.2842459507673949,0.7047977220450476,0.4164989939637827
384,0.2542181380138259,0.6898769720237483,0.3485772357723577,0.273307440052031,0.7022793908345106,0.3790650406504065,0.27881174348179216,0.7024449724477797,0.3932926829268293
385,0.2566239575649275,0.6802748704076461,0.36794354838709675,0.2790645591036124,0.696645931320409,0.4022177419354839,0.2838369399978626,0.6948799533470892,0.40826612903225806
386,0.24565927240333996,0.6806650256767943,0.3215339233038348,0.26134037222543316,0.6921750288790076,0.344149459193707,0.2620343235403645,0.6918217270469971,0.352015732546706
387,0.24179122985986373,0.6800585968385598,0.3402985074626866,0.2703422344569085,0.6979608399793304,0.382089552238806,0.2778823695193922,0.6980320875590669,0.39303482587064675
388,0.2585738644948884,0.681944114463396,0.3548707753479125,0.28011782675521246,0.6957384943605902,0.40159045725646125,0.28669251650820404,0.6939808634110723,0.40357852882703776
389,0.2410091321587032,0.6755840541086321,0.349748743718593,0.2627479039051588,0.6869484195527107,0.3768844221105528,0.2693868748143353,0.6857231064460492,0.3969849246231156
390,0.2298951955225694,0.6724250486710484,0.3134479271991911,0.24801744787451255,0.6845863716893521,0.3367037411526795,0.2501298628657445,0.6841823003183561,0.3356926188068756
391,0.24350776583907097,0.6725313705024615,0.32060301507537686,0.2605661892164725,0.6851181553398448,0.3628140703517588,0.2636257533025011,0.6838553426928049,0.3587939698492462
392,0.25943671292840725,0.6856761796379947,0.3597989949748744,0.2724035582634878,0.6944087409399398,0.37386934673366834,0.27966759577485223,0.6945575858612317,0.4020100502512563
393,0.2548354678718522,0.6765437939759973,0.37349397590361444,0.2715064090543456,0.6891150800170256,0.3885542168674699,0.27285782849293816,0.6883450496257878,0.39759036144578314
394,0.2327724517698837,0.6701099617609452,0.329938900203666,0.2547723002872285,0.686574958798302,0.3543788187372709,0.255650108167837,0.6855694848212194,0.3655804480651731
395,0.24347154780143182,0.6759666682277179,0.35135135135135137,0.25834104305370725,0.686319790829361,0.3793793793793794,0.26439463882549313,0.6871082241045259,0.3913913913913914
396,0.24019016527921414,0.6752380600179482,0.33565737051792827,0.26354024473142534,0.6914219253868228,0.37749003984063745,0.2741095024094516,0.6913214599173594,0.3834661354581673
397,0.2549251805023838,0.6782379161459453,0.3546099290780142,0.2738123236380046,0.6897854618592026,0.3606889564336373,0.27851329138750086,0.690058395495311,0.4083080040526849
398,0.22938446302405327,0.6726181854174814,0.30109670987038883,0.24899174451023431,0.681904193282829,0.34097706879361916,0.25308909673689994,0.6821854937288057,0.3419740777666999
399,0.24462777450320686,0.6757580951411948,0.35,0.26296425417520575,0.6855515389609329,0.374,0.2671597614734559,0.686173465184277,0.391
400,0.24248306441738837,0.6748572451892374,0.33804238143289606,0.26235687845491173,0.685706800914594,0.3763874873864783,0.269464866222728,0.6844437780828228,0.3884964682139253
401,0.2542414170659069,0.6798355650278836,0.34934934934934936,0.27386726843835507,0.6889372886597155,0.38538538538538536,0.27977841270622716,0.6893340180090307,0.3913913913913914
402,0.23554131900802588,0.6692428693022252,0.32494969818913483,0.2500438050905067,0.6818363348750915,0.33601609657947684,0.25597669076039564,0.6810977415667824,0.35311871227364183
403,0.265383694865234,0.6883403437278544,0.35650446871896724,0.28383348781896833,0.7004971718890421,0.39920556107249255,0.2871758819945569,0.6991011170825808,0.4131082423038729
404,0.2480502304125003,0.6746630070764201,0.35707121364092276,0.2641169235119441,0.6835242020549519,0.38615847542627885,0.2681538233118338,0.682711229065933,0.39117352056168503
405,0.23196942121797304,0.6684112173768724,0.32323232323232326,0.24840287302038103,0.6788780289199619,0.3464646464646465,0.25219294203650044,0.67777535164516,0.36363636363636365
406,0.23851276429970264,0.6767826942332824,0.33867735470941884,0.25728266439457437,0.6900398621056422,0.3727454909819639,0.26504112438490934,0.6900750849723172,0.3837675350701403
407,0.24532159895259398,0.686063041848672,0.34565434565434566,0.2633201562326888,0.6979934408409433,0.3696303696303696,0.27352620163259966,0.697800042740752,0.3856143856143856
408,0.2638583574268951,0.690709325970845,0.37886340977068794,0.2770282340445494,0.6995076249223724,0.3988035892323031,0.2810870309042831,0.6987259239759198,0.4057826520438684
409,0.22953534282179117,0.6727504398680071,0.3158953722334004,0.25314920961503906,0.6859649760158328,0.3420523138832998,0.26385687607188407,0.6857958229779679,0.35714285714285715
410,0.25145448833128026,0.681481274463118,0.3592039800995025,0.2727413293539333,0.6936185863560165,0.3890547263681592,0.28159389943203317,0.69380158790075,0.4019900497512438
411,0.22620691501819185,0.6692284128430395,0.3147208121827411,0.2420736466782128,0.6793514328122371,0.34822335025380713,0.2484056394195575,0.6780587697417503,0.3411167512690355
412,0.2473698661490733,0.677683220568438,0.34634634634634637,0.2702719078504082,0.6890836114934684,0.3913913913913914,0.27866129297362363,0.6881382580100155,0.4094094094094094
413,0.24580504575505618,0.6802463516182009,0.337,0.2647902710199673,0.6937766451078435,0.361,0.2720919169046194,0.6942258490714585,0.398
414,0.2199341961612098,0.6707344972933518,0.3148893360160966,0.23284457184457208,0.6790031556364495,0.3299798792756539,0.2383700185029796,0.679762343291822,0.3319919517102616
415,0.2401972739183485,0.6710527707108068,0.34507042253521125,0.2617316714279803,0.6862107561563211,0.39235412474849096,0.26793756297855137,0.6865698197089083,0.3873239436619718
416,0.24407090626252695,0.6816968249947769,0.35347432024169184,0.2626360872818632,0.6945103198616501,0.37462235649546827,0.270844505734399,0.6945544841195916,0.3867069486404834
417,0.23954109988541622,0.6744801831783374,0.33434343434343433,0.25433623301247177,0.6833844191309554,0.3565656565656566,0.2560566943213801,0.6823778452524414,0.35353535353535354
418,0.2492654789712556,0.6832929390003883,0.35822401614530774,0.26858306602186166,0.6938504334546699,0.38042381432896066,0.2734754193034183,0.6934577505117859,0.3884964682139253
419,0.25416840548766334,0.6907826349479541,0.3434038267875126,0.27449763807426003,0.7060010808052551,0.38469284994964753,0.2829711878322698,0.7063676430391204,0.3947633434038268
420,0.251732931220765,0.6835438966965217,0.36472945891783565,0.27209368652325816,0.6969237724216608,0.3847695390781563,0.283155610222357,0.698427323276455,0.40480961923847697
421,0.24700598586095013,0.6867622108593365,0.348,0.26213436301104925,0.6962123751088886,0.371,0.2639849425227818,0.6955492150997132,0.378
422,0.25870948502814345,0.684044222084809,0.36327345309381237,0.2780036393588442,0.6946950237662475,0.406187624750499,0.2841394640706348,0.695021667572345,0.42115768463073855
423,0.2390186046369215,0.6731009141803899,0.3316532258064516,0.2542771995957077,0.683365719297355,0.35685483870967744,0.26367004940540123,0.6832616715094518,0.3639112903225806
424,0.22197120781900387,0.6675333066760565,0.30452261306532663,0.24430003574366993,0.6836530018282118,0.3457286432160804,0.2571213932803313,0.6830230413035276,0.35477386934673366
425,0.2354074180344012,0.6753820500592428,0.3396793587174349,0.2608112599694688,0.6924689641163666,0.3667334669338677,0.2626283469051216,0.6913249349883472,0.375751503006012
426,0.23809109004223705,0.6719512792210328,0.31827309236947793,0.25483771833460106,0.6840530481681573,0.36244979919678716,0.25847387769091806,0.6833256017946672,0.35542168674698793
427,0.2256537624724757,0.6695623453932267,0.32665330661322645,0.24432964628728837,0.6831523753364641,0.3456913827655311,0.2488853086642493,0.6819342379636358,0.35971943887775554
428,0.2590235951054649,0.6815659174023876,0.3688442211055276,0.2798382346345354,0.6930923330718441,0.4040201005025126,0.283365205545566,0.6941160585797741,0.40804020100502514
429,0.2294562225870959,0.6687689518275848,0.32595573440643866,0.2497403825809868,0.6817296248386187,0.36519114688128773,0.26034383999445515,0.6821758810306313,0.38028169014084506
430,0.25607435807795764,0.6837574023366735,0.34965034965034963,0.26916674565870147,0.6908714661328867,0.3756243756243756,0.27014554589380024,0.6900429785953429,0.3916083916083916
431,0.240639454793326,0.674578953662599,0.32961460446247465,0.25497801221860295,0.6843038691248065,0.36004056795131845,0.260523784951712,0.6834824521307824,0.3671399594320487
432,0.24021466575508,0.6770041160781164,0.320962888665998,0.2552659754495756,0.6871320300964516,0.34503510531594783,0.25906535118250695,0.6860666349703718,0.3640922768304915
433,0.22764256786506037,0.684335657940335,0.3158953722334004,0.24679287470946717,0.69794795438951,0.3420523138832998,0.2510813807966642,0.696897963650432,0.3470824949698189
434,0.25064581161612803,0.685976902841624,0.33567134268537074,0.26819114841546476,0.6978577289097887,0.3587174348697395,0.26878769502228106,0.6969013096150848,0.3667334669338677
435,0.24029325895052614,0.679107942322507,0.339,0.25515868627096266,0.6916535579227375,0.354,0.2613742077439969,0.6926400189925283,0.375
436,0.24503014074131116,0.6807792545952687,0.3329979879275654,0.26872654786346795,0.6928367634863011,0.3702213279678068,0.2724990543503395,0.6917115555554245,0.386317907444668
437,0.24289759547499734,0.6871569300645375,0.32831325301204817,0.2588872900383903,0.6974536554300508,0.3604417670682731,0.2681835774247614,0.6968641256811478,0.3744979919678715
438,0.22086476033168545,0.6706108672497341,0.3016983016983017,0.2476768290221644,0.6862774175824247,0.34865134865134867,0.2586893359965063,0.6859098850364096,0.3676323676323676
439,0.23355521702486154,0.6606429280697341,0.338368580060423,0.2536860957226064,0.6748211819616867,0.3776435045317221,0.26337816041740697,0.674952408886325,0.38469284994964753
440,0.24804565831817896,0.6717379904134102,0.34390485629335976,0.26620078877656095,0.6855658986396849,0.37661050545094155,0.2714720468946609,0.685472721141898,0.38850346878097125
441,0.24277237932921703,0.6811427074640923,0.3333333333333333,0.26510439945718667,0.695660955222101,0.37361530715005037,0.2737512544989797,0.6962518359148193,0.38469284994964753
442,0.24923518248929483,0.686471115240103,0.33134328358208953,0.26539972168473686,0.6948475285323683,0.3761194029850746,0.27232254155078056,0.6946569044421225,0.37910447761194027
443,0.2512339775833924,0.6740019677723172,0.35843373493975905,0.27456902889246293,0.6906851892048332,0.3855421686746988,0.27987825881839745,0.6892166942785567,0.40160642570281124
444,0.23405505059493414,0.6707962225035025,0.3319959879638917,0.24839595380854912,0.6797820890782884,0.362086258776329,0.2485325990885977,0.6785422470544575,0.36108324974924777
445,0.23712149167677515,0.6709846805163026,0.3336663336663337,0.2558007334137081,0.6856821084064189,0.37362637362637363,0.25959347604033567,0.6840707786053104,0.37162837162837165
446,0.2560815418788857,0.6813528319763432,0.36218905472636814,0.2745617844992255,0.6954465750676162,0.3940298507462687,0.2840593334128471,0.6965446854482569,0.41194029850746267
447,0.24093241880732566,0.6694279439033168,0.3390688259109312,0.25545472589268575,0.679801770163914,0.35931174089068824,0.2623062180808774,0.6801188551214753,0.37550607287449395
448,0.23952148634747827,0.6865826494074625,0.31808943089430897,0.2542441954162702,0.696585238075612,0.3384146341463415,0.2579528573521803,0.6961944453441389,0.35060975609756095
449,0.24088618851140767,0.6762050176798085,0.33905146316851664,0.2631557270107496,0.6916291867033586,0.37436932391523714,0.26825171580099005,0.6915016636075972,0.3784056508577195
450,0.24720194124921313,0.67254641462501,0.35040160642570284,0.2645956943302288,0.685975492934304,0.3845381526104418,0.2724091458693212,0.6856270926220958,0.39056224899598396
451,0.23705412387687902,0.6695436081408116,0.342,0.2556228683767917,0.6845559273807096,0.352,0.25882108667036885,0.6842900390863326,0.355
452,0.2444698863294347,0.6802558992239718,0.345841784989858,0.2629313496959055,0.6946693927908411,0.372210953346856,0.2723363196130595,0.6944419388156077,0.38742393509127787
453,0.25145372331106913,0.6861661149904894,0.3463855421686747,0.2673416551760885,0.6980572301418795,0.3744979919678715,0.27106128935207036,0.6975416842337756,0.3895582329317269
454,0.24804001763519087,0.684473066561986,0.3617886178861789,0.26369588986362563,0.6942505873895071,0.37601626016260165,0.26915118332427435,0.6950436504328993,0.3882113821138211
455,0.2440251416668252,0.6679797093503728,0.36088709677419356,0.26441099382010214,0.6810059909892219,0.3840725806451613,0.26512432688367576,0.679715935156733,0.3941532258064516
456,0.2465123523545702,0.6802593283010393,0.3532934131736527,0.26479262334879217,0.691729257059647,0.3842315369261477,0.2734622046938749,0.6916642754410012,0.3902195608782435
457,0.24480109982513956,0.6778685173618657,0.3463855421686747,0.26059739330372333,0.6878488683334506,0.36646586345381527,0.2697556892648123,0.6868665725937777,0.3865461847389558
458,0.24697963023815717,0.6829898125838526,0.3407707910750507,0.2633475027910911,0.6916526780527019,0.35699797160243407,0.27063980070715693,0.691060765004454,0.372210953346856
459,0.2533640229375773,0.689267321017952,0.3602421796165489,0.2777394785152594,0.7023503328483052,0.3905146316851665,0.28447474244995974,0.7021904200469202,0.42078708375378404
460,0.238808023064272,0.6722412112819791,0.33367037411526795,0.2588717092723183,0.6838999471255447,0.36501516683518703,0.267990918684241,0.6837642335209134,0.38018200202224467
461,0.2350417010469504,0.6801886724682681,0.3191919191919192,0.25272517690854085,0.6910314597439461,0.34444444444444444,0.2517309973503138,0.6919073948138731,0.3575757575757576
462,0.24699102820964508,0.6706949089986902,0.3533533533533533,0.2640372998771454,0.683290960261693,0.3783783783783784,0.2687001196586857,0.6820496732908611,0.3783783783783784
463,0.23847625713608261,0.6825680327588723,0.323943661971831,0.25526414620443527,0.6946211478654227,0.3501006036217304,0.2559134717116798,0.6945675543003786,0.3682092555331992
464,0.24775090096699365,0.682181849235398,0.343687374749499,0.2629396483364307,0.6948154940044424,0.35470941883767537,0.26644504028236154,0.6948527450940107,0.3657314629258517
465,0.24886809924496037,0.6780724365506496,0.3592814371257485,0.26647588660574856,0.6908701753837333,0.3842315369261477,0.2752262707843728,0.6909558518856896,0.40818363273453095
466,0.24413798489633642,0.6777880719315308,0.3527054108216433,0.26530283489803985,0.6938791242676534,0.38276553106212424,0.2758305204304434,0.6928593840444466,0.41082164328657317
467,0.24835487784372473,0.6777762023709588,0.3587939698492462,0.26144170809116685,0.6885015663069961,0.3748743718592965,0.2706974387231247,0.6880805317253946,0.38190954773869346
468,0.23946246940920035,0.6714159160457869,0.31987891019172554,0.2661258525099156,0.6872684672584984,0.3491422805247225,0.27623525076313094,0.6873455552269349,0.3763874873864783
469,0.24646484077736178,0.6745052565954694,0.3484848484848485,0.2645851563150804,0.6883496522069406,0.3696969696969697,0.2710066377175783,0.6886391573103096,0.3939393939393939
470,0.24419178850344908,0.6803306524331714,0.34839357429718876,0.2659026163578535,0.6969909215758789,0.37751004016064255,0.26991428350020064,0.696028254374556,0.37650602409638556
471,0.22889797920733684,0.6641208820446094,0.32388663967611336,0.250489503829735,0.6752550539191199,0.3674089068825911,0.25745211316306527,0.6746650091132729,0.3694331983805668
472,0.25349958090465263,0.6870629808413657,0.34580384226491406,0.2741744259163743,0.6997525105933848,0.38119312436804853,0.28005236764453945,0.6993993460298735,0.391304347826087
473,0.24312739123796342,0.6762395605619129,0.34002006018054165,0.261153189992785,0.6881224768147797,0.3711133400200602,0.26637586771346616,0.6871163093324426,0.37512537612838515
474,0.24444359462760412,0.681946050422557,0.34277047522750254,0.2654768485711741,0.694804787960724,0.3872598584428716,0.2738870852449841,0.6948587937648196,0.3872598584428716
475,0.23955850211000948,0.6769458366123228,0.34234234234234234,0.2565062152424805,0.6865941649326368,0.36236236236236236,0.2602977058408381,0.6866310171797279,0.38038038038038036
476,0.24633894196696382,0.6861183821971818,0.33031218529707956,0.2617325900222388,0.6947500852103916,0.36555891238670696,0.2643274078632037,0.6949676716547536,0.37865055387714
477,0.24787497325639568,0.6760412021943185,0.33668341708542715,0.2655227299284826,0.6849903077901924,0.3778894472361809,0.27050799813061216,0.686256262733485,0.38894472361809046
478,0.24255643798811094,0.6787652994136436,0.34210526315789475,0.2585907745238764,0.6887139560152238,0.38461538461538464,0.2622539590486511,0.6881973647456454,0.3937246963562753
479,0.24530635294652797,0.6787643859506177,0.35005015045135407,0.26024525192225895,0.6877607386335745,0.38214643931795383,0.26909245828580325,0.6882166406119922,0.4002006018054162
480,0.25582212262885257,0.6782835294493079,0.3514056224899598,0.2697959713172142,0.6865212006890107,0.3815261044176707,0.2708436106396629,0.6854740290666193,0.37650602409638556
481,0.23593925138073601,0.6853001079615033,0.3286573146292585,0.25412612231748,0.6959029667923758,0.35370741482965934,0.25829442786549317,0.6949049483317927,0.3657314629258517
482,0.23735886083797492,0.6824261912516291,0.3420260782347041,0.26341179216660043,0.6973443901525581,0.38515546639919757,0.26728431800670754,0.6969846777412718,0.3891675025075226
483,0.24949344764340167,0.6825738949147471,0.35490394337714865,0.2630574748056391,0.6925857387034877,0.36703741152679475,0.27027143726574937,0.6941245693666229,0.3741152679474216
484,0.2507343967683626,0.6792372960496695,0.34328358208955223,0.2707767225442063,0.6921284855133583,0.382089552238806,0.28189763420002834,0.693368456337574,0.3990049751243781
485,0.25802130632324805,0.6868148929276359,0.35721493440968716,0.2723113669447963,0.6949137750245594,0.3703329969727548,0.27859073244637456,0.6949072327405886,0.39354187689202824
486,0.2480589146975752,0.6765724781556273,0.34565434565434566,0.2662797186339556,0.6874921812271559,0.3706293706293706,0.27109750635781726,0.6883813084711436,0.38461538461538464
487,0.24561960033765518,0.6762374181901651,0.3417085427135678,0.2609202160481648,0.6858695826165688,0.3507537688442211,0.2669526746622028,0.6875391018361655,0.37185929648241206
488,0.24254546060478527,0.6771545481320995,0.33869346733668343,0.258679352085715,0.6868105128960729,0.3688442211055276,0.2705765176032104,0.6878077319967804,0.3869346733668342
489,0.23465443980115755,0.6771093490191555,0.3263263263263263,0.2599450994570219,0.6930232820404384,0.36236236236236236,0.26390137468206604,0.6941449721108901,0.3783783783783784
490,0.24487309665943324,0.6833529856543514,0.34787018255578095,0.26201294720776136,0.6952410199316901,0.3620689655172414,0.2635434506318844,0.694710771750397,0.372210953346856
491,0.2587746452207764,0.6829585299221381,0.351,0.27342792194140364,0.6913665375033314,0.371,0.2729762945586194,0.689970675232813,0.381
492,0.24421682295381392,0.6796678782311925,0.34909456740442657,0.2597587638147712,0.6883986859974744,0.3772635814889336,0.26293049406234426,0.6880351088066555,0.39134808853118713
493,0.244585374718944,0.6766428284322693,0.3561368209255533,0.27030124121463683,0.6895659164764123,0.39436619718309857,0.27684227369757236,0.6892812159998223,0.4014084507042254
494,0.24061376810806484,0.679953513461423,0.3363821138211382,0.2574021322004776,0.6927872509190569,0.35060975609756095,0.2616802908191498,0.6916047768054114,0.375
495,0.2385936826179154,0.6761112076777712,0.3213572854291417,0.2603048867800528,0.6904541650300164,0.3662674650698603,0.2621517006100127,0.6889628513900959,0.36327345309381237
496,0.23758084706822968,0.6773023071552842,0.33908629441624366,0.2515987676240401,0.6875681559708222,0.36852791878172586,0.2624098940351165,0.6886875094140916,0.383756345177665
497,0.2508681259266875,0.6748863193614968,0.34004024144869216,0.26797455477097204,0.6866527578013456,0.37424547283702214,0.27668839547635127,0.6868701716304808,0.3843058350100604
498,0.26205794800683946,0.6810515585037906,0.3694331983805668,0.2783200389095536,0.695403803472882,0.4068825910931174,0.28022642138527143,0.6957923667584294,0.409919028340081
499,0.2558098490290258,0.6778664984229295,0.3492063492063492,0.2741595143652666,0.690810886776597,0.38591269841269843,0.2790133390947862,0.6910276249697267,0.3958333333333333
500,0.23762907808943545,0.6740068797050659,0.33703329969727547,0.25761608123085195,0.687175471141953,0.3622603430877901,0.26281857258386426,0.6860481162827694,0.3713420787083754
501,0.25037714201777717,0.6791395010124368,0.36180904522613067,0.27337566326576235,0.6950223082725844,0.39095477386934674,0.2799981285256272,0.6936766058222905,0.4050251256281407
502,0.2448235186843186,0.6827733530187826,0.3226452905811623,0.2613982368786433,0.693392079978169,0.3456913827655311,0.26885846165460076,0.692867474073012,0.36072144288577157
503,0.2537905084422812,0.6833932825633229,0.35756972111553786,0.2723519976204775,0.6964504202829424,0.3804780876494024,0.2767792593286352,0.696622966432654,0.3934262948207171
504,0.24449531212152922,0.6801052988191147,0.35564435564435565,0.2635283505269941,0.6901442604271704,0.3776223776223776,0.2646868708910557,0.6897040119518477,0.3886113886113886
505,0.23923411254869723,0.6700555638123578,0.3343253968253968,0.25039324003036795,0.6787671817734775,0.36408730158730157,0.25342011201897574,0.6789955809333489,0.3621031746031746
506,0.22652279024395114,0.6745133034586033,0.312625250501002,0.23947206997696113,0.6822930913720407,0.33567134268537074,0.24367480197890765,0.6824139226006201,0.33867735470941884
